0.2,0.21,0.22,2,0.707,0.707,0.707,0.707,7.07,14.14,300,100,0.9,11.86,51.2
0.2,0.001,0.001,1,1,1,0.5,0.5,10,10,300,100,0.9,0.44,56.91
0.001,0.21,0.22,2,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.1,59.57,0.06
0.2,0.001,0.001,2,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,0.1,0.05,58.46
0.001,0.21,0.22,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.9,0.02,49.28
0.001,0.001,0.22,1,0.671,0.671,1.342,1.342,6.71,13.42,270,90,0.9,70.78,25.26
0.2,0.21,0.22,2,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.1,43.13,154
0.001,0.21,0.001,2,0.707,0.707,0.3535,0.707,14.14,7.07,300,100,0.1,32.5,125.9
0.2,0.001,0.22,2,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.1,0.03,49.76
0.2,0.21,0.001,1,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,0.1,64.94,0.6
0.001,0.001,0.22,2,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,0.1,81.08,33.37
0.001,0.21,0.001,2,0.447,0.447,0.447,0.894,8.94,8.94,240,80,0.1,81.06,38.04
0.2,0.001,0.001,2,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,0.9,26.43,148.67
0.2,0.001,0.22,1,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.1,53.39,24.92
0.2,0.21,0.001,2,0.447,0.447,0.447,0.894,8.94,8.94,240,80,0.1,24.03,151
0.2,0.001,0.001,2,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.9,47.89,175
0.2,0.21,0.001,1,0.894,0.894,0.894,0.447,8.94,8.94,240,80,0.1,11.34,62.36
0.001,0.21,0.001,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,0.1,78.99,30.95
0.2,0.001,0.22,1,0.707,0.707,1.414,0.707,7.07,14.14,300,100,0.1,49.13,25.07
0.001,0.001,0.001,2,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,0.9,36.59,141.44
0.2,0.001,0.22,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.9,9.98,51.1
0.001,0.21,0.22,2,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.1,79.88,0
0.2,0.21,0.22,2,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,0.9,70.31,34.48
0.001,0.21,0.22,1,0.894,0.894,0.447,0.894,8.94,8.94,240,80,0.9,92.96,0
0.001,0.21,0.22,1,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.9,56.05,27.83
0.001,0.001,0.22,2,0.447,0.447,0.894,0.894,8.94,8.94,240,80,0.9,93.1,0
0.001,0.001,0.001,2,0.3535,0.3535,0.707,0.707,7.07,14.14,300,100,0.9,57.88,0
0.2,0.21,0.22,1,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.1,10.89,54.54
0.001,0.001,0.22,2,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.9,42.47,152.78
0.001,0.001,0.22,1,0.632,0.632,1.265,1.265,6.32,12.65,240,80,0.9,29.39,171.75
0.001,0.21,0.22,1,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,0.9,38,150.63
0.2,0.001,0.001,1,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,0.9,79.36,29.29
0.001,0.001,0.22,1,0.5,0.5,1,0.5,10,10,300,100,0.1,25.28,143
0.2,0.21,0.22,2,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,0.9,13.93,68.36
0.2,0.001,0.001,2,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,0.1,35.46,147.75
0.2,0.21,0.001,1,0.316,0.316,1.265,0.6325,6.32,12.65,240,80,0.1,80.65,38.58
0.2,0.21,0.22,2,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.9,21.8,128.6
0.001,0.21,0.22,2,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,0.1,78.15,27.53
0.001,0.001,0.22,2,0.671,0.671,0.671,1.342,6.71,13.42,270,90,0.1,56.73,0
0.2,0.001,0.001,2,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,0.1,12.83,66.93
0.2,0.21,0.22,2,0.447,0.447,0.447,0.894,8.94,8.94,240,80,0.9,90.19,0
0.001,0.001,0.001,2,0.3355,0.3355,0.671,1.342,6.71,13.42,270,90,0.9,69.22,25.13
0.2,0.21,0.001,1,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,0.1,13.66,63.13
0.2,0.001,0.22,2,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.9,34.01,136.22
0.001,0.001,0.22,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.9,49.5,22.94
0.2,0.001,0.001,2,0.5,0.5,0.5,0.5,10,10,300,100,0.1,29.01,120
0.2,0.21,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.9,14.43,67.15
0.2,0.001,0.001,1,0.894,0.894,0.447,0.894,8.94,8.94,240,80,0.1,95.7,0
0.2,0.21,0.001,1,0.5,0.5,1,1,10,10,300,100,0.9,18.36,121.4
0.2,0.21,0.001,2,1.414,1.414,0.3535,0.3535,14.14,7.07,300,100,0.1,67,0
0.001,0.21,0.001,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,0.9,54.52,26.57
0.001,0.001,0.22,1,0.3535,0.3535,0.707,0.707,7.07,14.14,300,100,0.1,38.99,143.5
0.2,0.21,0.001,1,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.1,0.16,51.63
0.001,0.21,0.22,2,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.9,0.18,57.37
0.001,0.001,0.22,1,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,0.9,71.13,29.44
0.2,0.001,0.22,1,0.949,0.949,0.949,0.949,9.49,9.49,270,90,0.9,82.89,0
0.001,0.001,0.001,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,0.9,19.34,127.44
0.001,0.21,0.22,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.9,70.81,26.41
0.001,0.001,0.001,2,0.671,0.671,1.342,1.342,6.71,13.42,270,90,0.1,54.67,28.6
0.001,0.001,0.22,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,0.1,0.23,61.11
0.2,0.001,0.22,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.9,22.54,138.89
0.2,0.21,0.22,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.1,62.54,30.83
0.001,0.21,0.22,2,1.265,1.265,0.632,0.316,12.65,6.32,240,80,0.9,65.55,0.16
0.2,0.001,0.22,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.9,54.56,26.69
0.2,0.21,0.22,2,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.9,80.32,0
0.001,0.001,0.22,1,1,1,1,1,10,10,300,100,0.9,63.32,28.6
0.2,0.21,0.22,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,0.9,74.62,0.03
0.001,0.21,0.22,1,0.447,0.447,0.894,0.447,8.94,8.94,240,80,0.1,21.59,145
0.001,0.21,0.22,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.9,76.32,0
0.2,0.001,0.22,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,0.1,76.82,0.01
0.001,0.001,0.22,2,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,0.9,0.04,60.7
0.001,0.21,0.001,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.9,0.26,61.3
0.001,0.21,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.9,70.86,35.86
0.001,0.21,0.001,1,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.1,10.92,52.04
0.001,0.001,0.22,2,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,0.1,90.51,39.09
0.001,0.001,0.22,1,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.1,11.54,53.72
0.001,0.21,0.001,1,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.1,66.5,0
0.001,0.21,0.22,1,0.707,0.707,1.414,0.707,7.07,14.14,300,100,0.1,56.62,23.04
0.2,0.001,0.001,2,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.9,62.63,22.89
0.2,0.21,0.22,1,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,0.9,0.32,65.34
0.2,0.21,0.22,1,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.9,0.22,54.02
0.2,0.21,0.22,2,1,1,1,0.5,10,10,300,100,0.1,56.89,30.23
0.2,0.001,0.22,2,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,0.1,75.46,0.01
0.001,0.001,0.001,1,1.265,1.265,0.632,0.632,12.65,6.32,240,80,0.1,0.03,67.54
0.2,0.001,0.22,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,0.1,58.08,0.38
0.2,0.001,0.001,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,0.1,24.26,142.78
0.2,0.001,0.001,1,1.342,1.342,0.671,0.671,13.42,6.71,270,90,0.1,19.06,131.78
0.001,0.001,0.22,1,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.9,14.31,63.05
0.001,0.001,0.001,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.1,57.49,30.14
0.001,0.001,0.001,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.1,0.17,52.8
0.001,0.001,0.22,2,0.447,0.447,0.447,0.894,8.94,8.94,240,80,0.1,78.89,27.01
0.2,0.001,0.22,2,0.4745,0.4745,0.4745,0.4745,9.49,9.49,270,90,0.1,79.12,31.2
0.001,0.21,0.001,2,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,0.9,78.84,32.18
0.001,0.21,0.22,1,1.414,1.414,0.707,0.707,14.14,7.07,300,100,0.1,63.34,0
0.2,0.001,0.22,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,0.9,60.54,26.39
0.2,0.001,0.001,2,1,1,1,0.5,10,10,300,100,0.9,55.06,22.65
0.001,0.21,0.001,1,0.894,0.894,0.447,0.447,8.94,8.94,240,80,0.9,45.45,173
0.001,0.001,0.22,1,1,1,0.5,1,10,10,300,100,0.9,62.68,21.95
0.001,0.21,0.22,1,0.5,0.5,1,1,10,10,300,100,0.9,0.32,53.85
0.2,0.21,0.001,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,0.9,70.72,26.59
0.2,0.21,0.001,1,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,0.1,19.2,131.67
0.2,0.21,0.22,1,0.3535,0.3535,1.414,0.707,7.07,14.14,300,100,0.1,68.56,0
0.001,0.21,0.001,2,0.894,0.894,0.447,0.447,8.94,8.94,240,80,0.1,88.48,35.2
0.2,0.001,0.22,2,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.1,70.59,28.71
0.2,0.21,0.22,1,0.707,0.707,1.414,0.707,7.07,14.14,300,100,0.1,37.91,139.6
0.001,0.21,0.22,2,0.447,0.447,0.894,0.447,8.94,8.94,240,80,0.9,37.59,153.5
0.001,0.001,0.22,2,1.414,1.414,0.707,0.707,14.14,7.07,300,100,0.1,13.87,57.29
0.001,0.001,0.001,1,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.1,60.1,28.24
0.001,0.21,0.22,1,0.894,0.894,0.894,0.447,8.94,8.94,240,80,0.1,85.69,0.02
0.2,0.21,0.22,1,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,0.9,14.33,73.26
0.001,0.001,0.001,1,1.414,1.414,0.707,0.707,14.14,7.07,300,100,0.9,58.74,0.18
0.001,0.21,0.22,1,0.5,0.5,1,0.5,10,10,300,100,0.1,32.22,127.3
0.001,0.21,0.001,1,0.5,0.5,0.5,1,10,10,300,100,0.1,71.83,28.63
0.001,0.21,0.001,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.9,81.3,39.54
0.2,0.001,0.22,1,0.894,0.894,0.894,0.447,8.94,8.94,240,80,0.1,14.14,67.7
0.2,0.21,0.001,2,0.316,0.316,1.265,0.6325,6.32,12.65,240,80,0.9,42.35,163.5
0.2,0.001,0.001,2,1.265,1.265,0.316,0.316,12.65,6.32,240,80,0.1,93.25,0
0.2,0.21,0.001,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,0.1,78.96,29.45
0.2,0.001,0.22,2,1.414,1.414,0.3535,0.3535,14.14,7.07,300,100,0.9,14.19,58.01
0.2,0.001,0.001,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.9,12.97,61.6
0.001,0.21,0.001,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,0.9,32.76,131
0.2,0.001,0.22,1,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.1,45.16,170.75
0.001,0.001,0.001,2,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,0.9,69.81,29.15
0.2,0.001,0.001,2,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,0.9,51.38,0
0.2,0.21,0.001,2,1.414,1.414,0.707,0.707,14.14,7.07,300,100,0.1,55.59,0
0.2,0.001,0.22,1,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.9,86.01,0
0.2,0.21,0.001,1,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,0.1,80.78,37.3
0.001,0.21,0.001,2,0.671,0.671,0.671,1.342,6.71,13.42,270,90,0.1,82.66,0
0.001,0.001,0.22,1,0.3355,0.3355,0.671,1.342,6.71,13.42,270,90,0.1,41.22,150.67
0.001,0.21,0.22,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,0.1,61.3,28
0.2,0.001,0.001,2,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.9,16.2,66.53
0.001,0.21,0.001,1,1,1,0.5,1,10,10,300,100,0.1,51.3,0.34
0.001,0.001,0.22,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.9,93.7,0
0.2,0.21,0.001,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.1,56.98,0.7
0.2,0.21,0.001,2,0.707,0.707,0.3535,0.707,14.14,7.07,300,100,0.9,72.19,31.96
0.001,0.21,0.001,2,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.1,76.86,0
0.001,0.21,0.001,1,1,1,1,1,10,10,300,100,0.9,30.61,122.6
0.001,0.21,0.22,2,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.1,48.21,21.56
0.2,0.21,0.001,1,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.1,79.64,31.07
0.001,0.001,0.22,2,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.1,21.83,128.5
0.001,0.21,0.001,2,0.5,0.5,0.5,1,10,10,300,100,0.1,63.31,23.42
0.2,0.21,0.22,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.9,28.7,118
0.001,0.21,0.22,1,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,0.9,15.53,63.51
0.001,0.21,0.001,1,0.5,0.5,0.5,1,10,10,300,100,0.1,47.99,21.76
0.001,0.001,0.22,1,0.949,0.949,0.949,0.4745,9.49,9.49,270,90,0.1,24.09,141
0.001,0.21,0.001,1,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,0.9,36.68,144.33
0.2,0.21,0.22,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.1,22.99,138.22
0.2,0.21,0.22,2,0.447,0.447,0.447,0.894,8.94,8.94,240,80,0.9,70.31,34.31
0.2,0.21,0.001,2,0.447,0.447,0.894,0.447,8.94,8.94,240,80,0.1,64.63,0.43
0.2,0.001,0.22,1,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.9,60.49,0.06
0.2,0.001,0.22,1,1,1,1,1,10,10,300,100,0.1,24.74,137.6
0.2,0.001,0.001,2,0.632,0.632,1.265,0.6325,6.32,12.65,240,80,0.1,64.26,0.57
0.001,0.21,0.22,2,0.671,0.671,0.671,1.342,6.71,13.42,270,90,0.1,12.19,58.71
0.001,0.001,0.22,2,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.9,48.62,23.22
0.2,0.21,0.001,1,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,0.1,9.89,58.31
0.2,0.001,0.22,2,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,0.9,70.83,31.22
0.2,0.001,0.001,2,1,1,0.5,1,10,10,300,100,0.9,56.33,22.49
0.001,0.21,0.001,1,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.1,61.7,24.4
0.2,0.21,0.22,1,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.9,37.58,137.6
0.2,0.001,0.22,2,0.3535,0.3535,1.414,0.707,7.07,14.14,300,100,0.9,22.01,129.7
0.2,0.21,0.22,1,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.9,36.81,140.9
0.2,0.21,0.22,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,0.1,61.97,30.68
0.2,0.001,0.22,1,0.671,0.671,1.342,1.342,6.71,13.42,270,90,0.9,62.33,31.1
0.2,0.21,0.001,1,1,1,1,0.5,10,10,300,100,0.1,11.31,54.16
0.2,0.21,0.001,1,1,1,0.5,1,10,10,300,100,0.1,0.19,51.81
0.001,0.001,0.22,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,0.9,0.2,54.32
0.2,0.001,0.22,2,0.707,0.707,0.707,0.707,14.14,7.07,300,100,0.1,19.9,127.1
0.001,0.21,0.22,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,0.1,57.53,0.19
0.2,0.001,0.22,2,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,0.1,10.74,57.58
0.2,0.21,0.22,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,0.9,81.08,33.37
0.2,0.21,0.001,2,0.447,0.447,0.894,0.894,8.94,8.94,240,80,0.9,84.23,0.01
0.001,0.001,0.001,1,0.671,0.671,1.342,0.671,6.71,13.42,270,90,0.1,75.46,0.01
0.2,0.001,0.22,2,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,0.9,14.51,56.79
0.2,0.21,0.001,2,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.9,13.7,62.18
0.001,0.001,0.22,1,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.1,14.18,56.06
0.2,0.21,0.22,2,1,1,1,1,10,10,300,100,0.1,63.65,23.93
0.2,0.001,0.001,1,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.1,79.64,31.07
0.2,0.001,0.001,1,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.1,33.02,127.6
0.001,0.21,0.001,1,1.265,1.265,0.632,0.316,12.65,6.32,240,80,0.9,18.26,77.28
0.001,0.21,0.22,2,0.707,0.707,1.414,1.414,7.07,14.14,300,100,0.9,0.02,48.65
0.001,0.001,0.001,2,0.894,0.894,0.447,0.894,8.94,8.94,240,80,0.9,64.83,0.2
0.2,0.001,0.22,2,0.671,0.671,1.342,1.342,6.71,13.42,270,90,0.1,13.59,58.99
0.2,0.001,0.22,2,0.447,0.447,0.894,0.894,8.94,8.94,240,80,0.1,0.15,66.69
0.001,0.21,0.001,2,0.447,0.447,0.894,0.894,8.94,8.94,240,80,0.9,79.2,34.19
0.2,0.001,0.001,2,0.5,0.5,1,1,10,10,300,100,0.1,18.78,118
0.001,0.001,0.001,1,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,0.9,78.89,27.01
0.001,0.21,0.22,2,0.632,0.632,1.265,1.265,6.32,12.65,240,80,0.9,0.4,67.31
0.001,0.21,0.22,1,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.9,35.01,134.8
0.2,0.21,0.22,2,0.4745,0.4745,0.4745,0.4745,9.49,9.49,270,90,0.9,18.94,129.89
0.001,0.001,0.001,2,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,0.9,60.49,0
0.001,0.21,0.22,2,0.316,0.316,1.265,0.6325,6.32,12.65,240,80,0.9,64.18,0.33
0.001,0.21,0.001,2,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,0.9,30.07,121.7
0.001,0.001,0.001,1,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,0.9,52.14,0.26
0.2,0.001,0.001,1,0.671,0.671,1.342,0.671,6.71,13.42,270,90,0.9,62.54,30.83
0.001,0.21,0.22,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,0.1,33.14,134.22
0.001,0.001,0.001,1,0.671,0.671,0.671,1.342,6.71,13.42,270,90,0.9,55.04,26.76
0.001,0.001,0.001,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.9,12.29,56.82
0.001,0.001,0.22,2,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,0.9,11.07,55.29
0.2,0.21,0.001,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,0.1,28.29,157.56
0.2,0.21,0.22,2,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.9,0.12,49.55
0.001,0.21,0.22,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,0.1,0.03,67.66
0.001,0.001,0.22,2,1.265,1.265,0.316,0.632,12.65,6.32,240,80,0.1,15.79,70.79
0.001,0.21,0.22,2,1,1,1,0.5,10,10,300,100,0.1,48.41,20.94
0.2,0.21,0.22,2,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,0.9,76.06,0.01
0.2,0.21,0.001,2,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,0.9,17.89,78.81
0.2,0.001,0.001,1,1.265,1.265,0.316,0.632,12.65,6.32,240,80,0.9,84.99,0.03
0.001,0.21,0.22,2,0.671,0.671,0.671,0.671,6.71,13.42,270,90,0.9,72.27,35.14
0.2,0.001,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.1,13.09,63.49
0.001,0.21,0.001,1,1.265,1.265,0.632,0.632,12.65,6.32,240,80,0.9,14.06,66.51
0.2,0.001,0.22,1,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,0.9,53.58,23.98
0.001,0.21,0.001,1,0.5,0.5,0.5,1,10,10,300,100,0.9,62.72,22.29
0.2,0.001,0.22,2,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,0.1,56.81,30.4
0.001,0.001,0.001,1,1.342,1.342,0.671,0.671,13.42,6.71,270,90,0.9,27.83,153.56
0.2,0.001,0.001,1,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.1,11.56,55.65
0.001,0.001,0.001,2,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,0.9,76.32,0
0.001,0.21,0.001,1,0.707,0.707,1.414,1.414,7.07,14.14,300,100,0.9,0.04,50.02
0.001,0.21,0.22,1,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,0.9,32.28,129
0.001,0.21,0.001,2,0.671,0.671,1.342,0.671,6.71,13.42,270,90,0.1,57,0.38
0.2,0.001,0.001,1,0.5,0.5,1,0.5,10,10,300,100,0.1,0.02,48.65
0.2,0.21,0.22,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.1,84.09,0
0.2,0.21,0.001,2,1.265,1.265,0.316,0.316,12.65,6.32,240,80,0.1,90.6,36.64
0.2,0.21,0.22,1,1.265,1.265,0.316,0.316,12.65,6.32,240,80,0.1,85.13,0.01
0.2,0.001,0.22,2,0.447,0.447,0.894,0.447,8.94,8.94,240,80,0.1,73.33,0.17
0.2,0.21,0.001,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,0.1,60.51,26.18
0.001,0.21,0.001,1,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,0.1,78.84,32.18
0.001,0.21,0.22,2,0.671,0.671,0.671,0.671,13.42,6.71,270,90,0.9,65.41,0.33
0.2,0.001,0.001,1,0.894,0.894,0.447,0.447,8.94,8.94,240,80,0.1,69.58,35.28
0.2,0.21,0.001,2,1.342,1.342,0.671,0.671,13.42,6.71,270,90,0.9,57.47,0
0.001,0.21,0.22,2,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.9,26.17,149.89
0.2,0.001,0.22,2,0.894,0.894,0.447,0.447,8.94,8.94,240,80,0.1,11.03,65.33
0.001,0.21,0.001,1,0.894,0.894,0.894,0.894,8.94,8.94,240,80,0.9,14.86,64.69
0.001,0.21,0.001,2,0.707,0.707,1.414,1.414,7.07,14.14,300,100,0.1,38.01,138.4
0.2,0.21,0.22,1,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,0.9,11.88,53.67
0.2,0.001,0.001,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.1,79.1,31.61
0.2,0.001,0.001,2,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,0.9,75.24,0
0.2,0.001,0.22,1,1,1,1,0.5,10,10,300,100,0.1,9.68,49.54
0.2,0.001,0.22,2,0.707,0.707,1.414,1.414,7.07,14.14,300,100,0.1,52.44,0.12
0.2,0.21,0.22,1,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.9,29.06,118.1
0.2,0.001,0.22,1,0.5,0.5,1,0.5,10,10,300,100,0.9,38.18,143
0.2,0.21,0.001,2,0.894,0.894,0.894,0.447,8.94,8.94,240,80,0.1,15.95,76.79
0.001,0.21,0.001,2,0.3355,0.3355,0.671,1.342,6.71,13.42,270,90,0.1,60.38,0
0.2,0.001,0.22,1,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,0.1,19.16,128.56
0.2,0.001,0.22,2,0.316,0.316,1.265,1.265,6.32,12.65,240,80,0.1,0.48,71.84
0.2,0.21,0.001,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,0.9,22.85,148
0.2,0.001,0.001,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,0.9,11.6,55.98
0.2,0.21,0.22,1,1.265,1.265,0.632,0.632,12.65,6.32,240,80,0.1,15.14,71.45
0.001,0.21,0.001,1,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,0.1,61.97,30.68
0.001,0.001,0.22,2,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,0.9,12.45,64.08
0.001,0.001,0.22,2,0.632,0.632,1.265,1.265,6.32,12.65,240,80,0.1,60.26,27.79
0.2,0.21,0.001,2,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,0.1,84.8,0
0.001,0.21,0.001,1,1.265,1.265,0.316,0.632,12.65,6.32,240,80,0.1,15.41,69.95
0.2,0.21,0.001,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.1,71.99,33.23
0.2,0.21,0.001,1,0.447,0.447,0.894,0.894,8.94,8.94,240,80,0.9,43.93,167.25
0.001,0.001,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.1,90.29,37.05
0.001,0.001,0.22,2,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,0.9,54.67,28.6
0.2,0.21,0.22,1,0.5,0.5,1,0.5,10,10,300,100,0.1,23.01,136.6
0.001,0.001,0.22,2,0.447,0.447,0.894,0.447,8.94,8.94,240,80,0.9,10.48,65.95
0.2,0.21,0.22,1,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,0.9,64.37,29.73
0.001,0.21,0.001,1,1.265,1.265,0.316,0.632,12.65,6.32,240,80,0.9,66.05,0
0.001,0.21,0.001,2,1,1,0.5,1,10,10,300,100,0.1,70.63,29.3
0.2,0.21,0.001,1,1.342,1.342,0.671,0.671,13.42,6.71,270,90,0.1,70.36,31.78
